"Case","Buggy Rule","Ncf","Nuf","Ncs","Nus","Nc","Nu","Ns","Nf","Mountford","Kulcynski2","Zoltar","Ochiai","CC","RC","RCR","Constraint","Rule","Mutant"
"34","0","13.0","16.0","0.0","71.0","13.0","87.0","71.0","29.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.3076923076923077","1.0","0.3076923076923077","10","Property","Mutant15"
"34","0","4.0","25.0","0.0","71.0","4.0","96.0","71.0","29.0","0.08","0.5689655172413793","0.13793103448275862","0.3713906763541037","0.38461538461538464","1.0","0.38461538461538464","10","StrongReferences","Mutant15"
"35","0","3.0","26.0","0.0","71.0","3.0","97.0","71.0","29.0","0.07692307692307693","0.5517241379310345","0.10344827586206896","0.3216337604513384","0.25","0.7","0.21875","11","WeakReferences","Mutant15"
"35","0","6.0","23.0","0.0","71.0","6.0","94.0","71.0","29.0","0.08695652173913043","0.603448275862069","0.20689655172413793","0.454858826147342","0.32142857142857145","0.75","0.28125","11","References","Mutant15"
"35","1","13.0","16.0","0.0","71.0","13.0","87.0","71.0","29.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.35714285714285715","0.7142857142857143","0.3125","11","Attributes","Mutant15"
"35","0","29.0","0.0","0.0","71.0","29.0","71.0","71.0","29.0","1.0","1.0","1.0","1.0","0.42857142857142855","1.0","0.42857142857142855","11","Class","Mutant15"
"35","1","29.0","0.0","71.0","0.0","100.0","0.0","71.0","29.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.2380952380952381","0.4166666666666667","0.1754385964912281","11","Package","Mutant15"
"35","0","29.0","0.0","71.0","0.0","100.0","0.0","71.0","29.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.2857142857142857","1.0","0.2857142857142857","11","NamedElement","Mutant15"
"35","0","13.0","16.0","0.0","71.0","13.0","87.0","71.0","29.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.2857142857142857","1.0","0.2857142857142857","11","Property","Mutant15"
"35","0","4.0","25.0","0.0","71.0","4.0","96.0","71.0","29.0","0.08","0.5689655172413793","0.13793103448275862","0.3713906763541037","0.25","0.7","0.21875","11","StrongReferences","Mutant15"
"36","0","3.0","26.0","0.0","71.0","3.0","97.0","71.0","29.0","0.07692307692307693","0.5517241379310345","0.10344827586206896","0.3216337604513384","0.35","0.7","0.2916666666666667","12","WeakReferences","Mutant15"
"36","0","6.0","23.0","0.0","71.0","6.0","94.0","71.0","29.0","0.08695652173913043","0.603448275862069","0.20689655172413793","0.454858826147342","0.45","0.75","0.375","12","References","Mutant15"
"36","1","13.0","16.0","0.0","71.0","13.0","87.0","71.0","29.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.7","1.0","0.7","12","Attributes","Mutant15"
"36","0","29.0","0.0","0.0","71.0","29.0","71.0","71.0","29.0","1.0","1.0","1.0","1.0","0.4","0.6666666666666666","0.3333333333333333","12","Class","Mutant15"
"36","1","29.0","0.0","71.0","0.0","100.0","0.0","71.0","29.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.2","0.25","0.125","12","Package","Mutant15"
"36","0","29.0","0.0","71.0","0.0","100.0","0.0","71.0","29.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.2","0.5","0.16666666666666666","12","NamedElement","Mutant15"
"36","0","13.0","16.0","0.0","71.0","13.0","87.0","71.0","29.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.4","1.0","0.4","12","Property","Mutant15"
"36","0","4.0","25.0","0.0","71.0","4.0","96.0","71.0","29.0","0.08","0.5689655172413793","0.13793103448275862","0.3713906763541037","0.35","0.7","0.2916666666666667","12","StrongReferences","Mutant15"
"37","0","3.0","26.0","0.0","71.0","3.0","97.0","71.0","29.0","0.07692307692307693","0.5517241379310345","0.10344827586206896","0.3216337604513384","0.18181818181818182","0.4","0.14285714285714285","2","WeakReferences","Mutant15"
"37","0","6.0","23.0","0.0","71.0","6.0","94.0","71.0","29.0","0.08695652173913043","0.603448275862069","0.20689655172413793","0.454858826147342","0.18181818181818182","0.3333333333333333","0.13333333333333333","2","References","Mutant15"
"37","1","13.0","16.0","0.0","71.0","13.0","87.0","71.0","29.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.18181818181818182","0.2857142857142857","0.125","2","Attributes","Mutant15"
"37","0","29.0","0.0","0.0","71.0","29.0","71.0","71.0","29.0","1.0","1.0","1.0","1.0","0.36363636363636365","0.6666666666666666","0.3076923076923077","2","Class","Mutant15"
"37","1","29.0","0.0","71.0","0.0","100.0","0.0","71.0","29.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.6363636363636364","0.875","0.5833333333333334","2","Package","Mutant15"
"37","0","29.0","0.0","71.0","0.0","100.0","0.0","71.0","29.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.36363636363636365","1.0","0.36363636363636365","2","NamedElement","Mutant15"
"37","0","13.0","16.0","0.0","71.0","13.0","87.0","71.0","29.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.18181818181818182","0.5","0.15384615384615385","2","Property","Mutant15"
"37","0","4.0","25.0","0.0","71.0","4.0","96.0","71.0","29.0","0.08","0.5689655172413793","0.13793103448275862","0.3713906763541037","0.18181818181818182","0.4","0.14285714285714285","2","StrongReferences","Mutant15"
"38","0","3.0","26.0","0.0","71.0","3.0","97.0","71.0","29.0","0.07692307692307693","0.5517241379310345","0.10344827586206896","0.3216337604513384","0.3333333333333333","0.8","0.2857142857142857","3","WeakReferences","Mutant15"
"38","0","6.0","23.0","0.0","71.0","6.0","94.0","71.0","29.0","0.08695652173913043","0.603448275862069","0.20689655172413793","0.454858826147342","0.3333333333333333","0.6666666666666666","0.26666666666666666","3","References","Mutant15"
"38","1","13.0","16.0","0.0","71.0","13.0","87.0","71.0","29.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.2916666666666667","0.5","0.21875","3","Attributes","Mutant15"
"38","0","29.0","0.0","0.0","71.0","29.0","71.0","71.0","29.0","1.0","1.0","1.0","1.0","0.5","1.0","0.5","3","Class","Mutant15"
"38","1","29.0","0.0","71.0","0.0","100.0","0.0","71.0","29.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.2777777777777778","0.4166666666666667","0.19607843137254902","3","Package","Mutant15"
"38","0","29.0","0.0","71.0","0.0","100.0","0.0","71.0","29.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.3333333333333333","1.0","0.3333333333333333","3","NamedElement","Mutant15"
"38","0","13.0","16.0","0.0","71.0","13.0","87.0","71.0","29.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.3333333333333333","1.0","0.3333333333333333","3","Property","Mutant15"
"38","0","4.0","25.0","0.0","71.0","4.0","96.0","71.0","29.0","0.08","0.5689655172413793","0.13793103448275862","0.3713906763541037","0.3333333333333333","0.8","0.2857142857142857","3","StrongReferences","Mutant15"
"39","0","3.0","10.0","0.0","87.0","3.0","97.0","87.0","13.0","0.2","0.6153846153846154","0.23076923076923078","0.48038446141526137","1.0","0.4","0.4","4","WeakReferences","Mutant15"
"39","0","6.0","7.0","0.0","87.0","6.0","94.0","87.0","13.0","0.2857142857142857","0.7307692307692308","0.46153846153846156","0.6793662204867574","1.0","0.3333333333333333","0.3333333333333333","4","References","Mutant15"
"39","1","13.0","0.0","0.0","87.0","13.0","87.0","87.0","13.0","1.0","1.0","1.0","1.0","1.0","0.2857142857142857","0.2857142857142857","4","Attributes","Mutant15"
"39","0","13.0","0.0","16.0","71.0","29.0","71.0","87.0","13.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","1.0","0.3333333333333333","0.3333333333333333","4","Class","Mutant15"
"39","1","13.0","0.0","87.0","0.0","100.0","0.0","87.0","13.0","0.022988505747126436","0.565","0.13","0.36055512754639896","1.0","0.25","0.25","4","Package","Mutant15"
"39","0","13.0","0.0","87.0","0.0","100.0","0.0","87.0","13.0","0.022988505747126436","0.565","0.13","0.36055512754639896","1.0","0.5","0.5","4","NamedElement","Mutant15"
"39","0","13.0","0.0","0.0","87.0","13.0","87.0","87.0","13.0","1.0","1.0","1.0","1.0","1.0","0.5","0.5","4","Property","Mutant15"
"39","0","4.0","9.0","0.0","87.0","4.0","96.0","87.0","13.0","0.2222222222222222","0.6538461538461539","0.3076923076923077","0.5547001962252291","1.0","0.4","0.4","4","StrongReferences","Mutant15"
"40","0","3.0","26.0","0.0","71.0","3.0","97.0","71.0","29.0","0.07692307692307693","0.5517241379310345","0.10344827586206896","0.3216337604513384","0.25","0.7","0.21875","8","WeakReferences","Mutant15"
"40","0","6.0","23.0","0.0","71.0","6.0","94.0","71.0","29.0","0.08695652173913043","0.603448275862069","0.20689655172413793","0.454858826147342","0.32142857142857145","0.75","0.28125","8","References","Mutant15"
"40","1","13.0","16.0","0.0","71.0","13.0","87.0","71.0","29.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.35714285714285715","0.7142857142857143","0.3125","8","Attributes","Mutant15"
"40","0","29.0","0.0","0.0","71.0","29.0","71.0","71.0","29.0","1.0","1.0","1.0","1.0","0.42857142857142855","1.0","0.42857142857142855","8","Class","Mutant15"
"40","1","29.0","0.0","71.0","0.0","100.0","0.0","71.0","29.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.2380952380952381","0.4166666666666667","0.1754385964912281","8","Package","Mutant15"
"40","0","29.0","0.0","71.0","0.0","100.0","0.0","71.0","29.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.2857142857142857","1.0","0.2857142857142857","8","NamedElement","Mutant15"
"40","0","13.0","16.0","0.0","71.0","13.0","87.0","71.0","29.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.2857142857142857","1.0","0.2857142857142857","8","Property","Mutant15"
"40","0","4.0","25.0","0.0","71.0","4.0","96.0","71.0","29.0","0.08","0.5689655172413793","0.13793103448275862","0.3713906763541037","0.25","0.7","0.21875","8","StrongReferences","Mutant15"
"41","0","3.0","26.0","0.0","71.0","3.0","97.0","71.0","29.0","0.07692307692307693","0.5517241379310345","0.10344827586206896","0.3216337604513384","0.38461538461538464","1.0","0.38461538461538464","9","WeakReferences","Mutant15"
"41","0","6.0","23.0","0.0","71.0","6.0","94.0","71.0","29.0","0.08695652173913043","0.603448275862069","0.20689655172413793","0.454858826147342","0.38461538461538464","0.8333333333333334","0.3333333333333333","9","References","Mutant15"
"41","1","13.0","16.0","0.0","71.0","13.0","87.0","71.0","29.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.34615384615384615","0.6428571428571429","0.28125","9","Attributes","Mutant15"
"41","0","29.0","0.0","0.0","71.0","29.0","71.0","71.0","29.0","1.0","1.0","1.0","1.0","0.3076923076923077","0.6666666666666666","0.26666666666666666","9","Class","Mutant15"
"41","1","29.0","0.0","71.0","0.0","100.0","0.0","71.0","29.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.1794871794871795","0.2916666666666667","0.12280701754385966","9","Package","Mutant15"
"41","0","29.0","0.0","71.0","0.0","100.0","0.0","71.0","29.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.3076923076923077","1.0","0.3076923076923077","9","NamedElement","Mutant15"
"41","0","13.0","16.0","0.0","71.0","13.0","87.0","71.0","29.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.3076923076923077","1.0","0.3076923076923077","9","Property","Mutant15"
"41","0","4.0","25.0","0.0","71.0","4.0","96.0","71.0","29.0","0.08","0.5689655172413793","0.13793103448275862","0.3713906763541037","0.38461538461538464","1.0","0.35714285714285715","9","StrongReferences","Mutant15"
"42","1","4.0","0.0","0.0","96.0","4.0","96.0","96.0","4.0","1.0","1.0","1.0","1.0","0.38461538461538464","1.0","0.35714285714285715","10","WeakReferences","Mutant16"
"42","0","4.0","0.0","2.0","94.0","6.0","94.0","96.0","4.0","1.0","0.8333333333333333","0.6666666666666666","0.8164965809277261","0.38461538461538464","0.8333333333333334","0.3333333333333333","10","References","Mutant16"
"42","0","4.0","0.0","9.0","87.0","13.0","87.0","96.0","4.0","0.2222222222222222","0.6538461538461539","0.3076923076923077","0.5547001962252291","0.34615384615384615","0.6428571428571429","0.28125","10","Attributes","Mutant16"
"42","0","4.0","0.0","25.0","71.0","29.0","71.0","96.0","4.0","0.08","0.5689655172413793","0.13793103448275862","0.3713906763541037","0.3076923076923077","0.6666666666666666","0.26666666666666666","10","Class","Mutant16"
"42","0","4.0","0.0","96.0","0.0","100.0","0.0","96.0","4.0","0.020833333333333332","0.52","0.04","0.2","0.15384615384615385","0.3333333333333333","0.11764705882352941","10","Package","Mutant16"
"42","0","4.0","0.0","96.0","0.0","100.0","0.0","96.0","4.0","0.020833333333333332","0.52","0.04","0.2","0.3076923076923077","1.0","0.3076923076923077","10","NamedElement","Mutant16"
"42","0","4.0","0.0","9.0","87.0","13.0","87.0","96.0","4.0","0.2222222222222222","0.6538461538461539","0.3076923076923077","0.5547001962252291","0.3076923076923077","1.0","0.3076923076923077","10","Property","Mutant16"
"42","1","1.0","3.0","2.0","94.0","3.0","97.0","96.0","4.0","0.11764705882352941","0.29166666666666663","1.67","0.2886751345948129","0.38461538461538464","1.0","0.38461538461538464","10","StrongReferences","Mutant16"
"43","1","1.0","2.0","3.0","94.0","4.0","96.0","97.0","3.0","0.11764705882352941","0.29166666666666663","1.67","0.2886751345948129","0.38461538461538464","1.0","0.38461538461538464","9","WeakReferences","Mutant16"
"43","0","3.0","0.0","3.0","94.0","6.0","94.0","97.0","3.0","0.6666666666666666","0.75","0.5","0.7071067811865476","0.38461538461538464","0.8333333333333334","0.3333333333333333","9","References","Mutant16"
"43","0","3.0","0.0","10.0","87.0","13.0","87.0","97.0","3.0","0.2","0.6153846153846154","0.23076923076923078","0.48038446141526137","0.34615384615384615","0.6428571428571429","0.28125","9","Attributes","Mutant16"
"43","0","3.0","0.0","26.0","71.0","29.0","71.0","97.0","3.0","0.07692307692307693","0.5517241379310345","0.10344827586206896","0.3216337604513384","0.3076923076923077","0.6666666666666666","0.26666666666666666","9","Class","Mutant16"
"43","0","3.0","0.0","97.0","0.0","100.0","0.0","97.0","3.0","0.020618556701030927","0.515","0.03","0.1732050807568877","0.15384615384615385","0.3333333333333333","0.11764705882352941","9","Package","Mutant16"
"43","0","3.0","0.0","97.0","0.0","100.0","0.0","97.0","3.0","0.020618556701030927","0.515","0.03","0.1732050807568877","0.3076923076923077","1.0","0.3076923076923077","9","NamedElement","Mutant16"
"43","0","3.0","0.0","10.0","87.0","13.0","87.0","97.0","3.0","0.2","0.6153846153846154","0.23076923076923078","0.48038446141526137","0.3076923076923077","1.0","0.3076923076923077","9","Property","Mutant16"
"43","1","3.0","0.0","0.0","97.0","3.0","97.0","97.0","3.0","1.0","1.0","1.0","1.0","0.38461538461538464","1.0","0.35714285714285715","9","StrongReferences","Mutant16"
"44","0","3.0","26.0","0.0","71.0","3.0","97.0","71.0","29.0","0.07692307692307693","0.5517241379310345","0.10344827586206896","0.3216337604513384","0.38461538461538464","1.0","0.35714285714285715","10","WeakReferences","Mutant17"
"44","0","6.0","23.0","0.0","71.0","6.0","94.0","71.0","29.0","0.08695652173913043","0.603448275862069","0.20689655172413793","0.454858826147342","0.38461538461538464","0.8333333333333334","0.3333333333333333","10","References","Mutant17"
"44","0","13.0","16.0","0.0","71.0","13.0","87.0","71.0","29.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.34615384615384615","0.6428571428571429","0.28125","10","Attributes","Mutant17"
"44","1","29.0","0.0","0.0","71.0","29.0","71.0","71.0","29.0","1.0","1.0","1.0","1.0","0.23076923076923078","0.75","0.21428571428571427","10","Class","Mutant17"
"44","1","29.0","0.0","71.0","0.0","100.0","0.0","71.0","29.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.15384615384615385","0.5","0.13333333333333333","10","Package","Mutant17"
"44","0","29.0","0.0","71.0","0.0","100.0","0.0","71.0","29.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.3076923076923077","1.0","0.3076923076923077","10","NamedElement","Mutant17"
"44","0","13.0","16.0","0.0","71.0","13.0","87.0","71.0","29.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.3076923076923077","1.0","0.3076923076923077","10","Property","Mutant17"
"44","0","4.0","25.0","0.0","71.0","4.0","96.0","71.0","29.0","0.08","0.5689655172413793","0.13793103448275862","0.3713906763541037","0.38461538461538464","1.0","0.38461538461538464","10","StrongReferences","Mutant17"
"45","0","3.0","26.0","0.0","71.0","3.0","97.0","71.0","29.0","0.07692307692307693","0.5517241379310345","0.10344827586206896","0.3216337604513384","0.25","0.7","0.21875","11","WeakReferences","Mutant17"
"45","0","6.0","23.0","0.0","71.0","6.0","94.0","71.0","29.0","0.08695652173913043","0.603448275862069","0.20689655172413793","0.454858826147342","0.32142857142857145","0.75","0.28125","11","References","Mutant17"
"45","0","13.0","16.0","0.0","71.0","13.0","87.0","71.0","29.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.35714285714285715","0.7142857142857143","0.3125","11","Attributes","Mutant17"
"45","1","29.0","0.0","0.0","71.0","29.0","71.0","71.0","29.0","1.0","1.0","1.0","1.0","0.2857142857142857","1.0","0.2857142857142857","11","Class","Mutant17"
"45","1","29.0","0.0","71.0","0.0","100.0","0.0","71.0","29.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.14285714285714285","0.5","0.125","11","Package","Mutant17"
"45","0","29.0","0.0","71.0","0.0","100.0","0.0","71.0","29.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.2857142857142857","1.0","0.2857142857142857","11","NamedElement","Mutant17"
"45","0","13.0","16.0","0.0","71.0","13.0","87.0","71.0","29.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.2857142857142857","1.0","0.2857142857142857","11","Property","Mutant17"
"45","0","4.0","25.0","0.0","71.0","4.0","96.0","71.0","29.0","0.08","0.5689655172413793","0.13793103448275862","0.3713906763541037","0.25","0.7","0.21875","11","StrongReferences","Mutant17"
"46","0","3.0","26.0","0.0","71.0","3.0","97.0","71.0","29.0","0.07692307692307693","0.5517241379310345","0.10344827586206896","0.3216337604513384","0.35","0.7","0.2916666666666667","12","WeakReferences","Mutant17"
"46","0","6.0","23.0","0.0","71.0","6.0","94.0","71.0","29.0","0.08695652173913043","0.603448275862069","0.20689655172413793","0.454858826147342","0.45","0.75","0.375","12","References","Mutant17"
"46","0","13.0","16.0","0.0","71.0","13.0","87.0","71.0","29.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.7","1.0","0.7","12","Attributes","Mutant17"
"46","1","29.0","0.0","0.0","71.0","29.0","71.0","71.0","29.0","1.0","1.0","1.0","1.0","0.3","0.75","0.2727272727272727","12","Class","Mutant17"
"46","1","29.0","0.0","71.0","0.0","100.0","0.0","71.0","29.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.2","0.5","0.16666666666666666","12","Package","Mutant17"
"46","0","29.0","0.0","71.0","0.0","100.0","0.0","71.0","29.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.2","0.5","0.16666666666666666","12","NamedElement","Mutant17"
"46","0","13.0","16.0","0.0","71.0","13.0","87.0","71.0","29.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.4","1.0","0.4","12","Property","Mutant17"
"46","0","4.0","25.0","0.0","71.0","4.0","96.0","71.0","29.0","0.08","0.5689655172413793","0.13793103448275862","0.3713906763541037","0.35","0.7","0.2916666666666667","12","StrongReferences","Mutant17"
"47","0","3.0","26.0","0.0","71.0","3.0","97.0","71.0","29.0","0.07692307692307693","0.5517241379310345","0.10344827586206896","0.3216337604513384","0.18181818181818182","0.4","0.14285714285714285","2","WeakReferences","Mutant17"
"47","0","6.0","23.0","0.0","71.0","6.0","94.0","71.0","29.0","0.08695652173913043","0.603448275862069","0.20689655172413793","0.454858826147342","0.18181818181818182","0.3333333333333333","0.13333333333333333","2","References","Mutant17"
"47","0","13.0","16.0","0.0","71.0","13.0","87.0","71.0","29.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.18181818181818182","0.2857142857142857","0.125","2","Attributes","Mutant17"
"47","1","29.0","0.0","0.0","71.0","29.0","71.0","71.0","29.0","1.0","1.0","1.0","1.0","0.36363636363636365","1.0","0.36363636363636365","2","Class","Mutant17"
"47","1","29.0","0.0","71.0","0.0","100.0","0.0","71.0","29.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.2727272727272727","0.75","0.25","2","Package","Mutant17"
"47","0","29.0","0.0","71.0","0.0","100.0","0.0","71.0","29.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.36363636363636365","1.0","0.36363636363636365","2","NamedElement","Mutant17"
"47","0","13.0","16.0","0.0","71.0","13.0","87.0","71.0","29.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.18181818181818182","0.5","0.15384615384615385","2","Property","Mutant17"
"47","0","4.0","25.0","0.0","71.0","4.0","96.0","71.0","29.0","0.08","0.5689655172413793","0.13793103448275862","0.3713906763541037","0.18181818181818182","0.4","0.14285714285714285","2","StrongReferences","Mutant17"
"48","0","3.0","26.0","0.0","71.0","3.0","97.0","71.0","29.0","0.07692307692307693","0.5517241379310345","0.10344827586206896","0.3216337604513384","0.3333333333333333","0.8","0.2857142857142857","3","WeakReferences","Mutant17"
"48","0","6.0","23.0","0.0","71.0","6.0","94.0","71.0","29.0","0.08695652173913043","0.603448275862069","0.20689655172413793","0.454858826147342","0.3333333333333333","0.6666666666666666","0.26666666666666666","3","References","Mutant17"
"48","0","13.0","16.0","0.0","71.0","13.0","87.0","71.0","29.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.2916666666666667","0.5","0.21875","3","Attributes","Mutant17"
"48","1","29.0","0.0","0.0","71.0","29.0","71.0","71.0","29.0","1.0","1.0","1.0","1.0","0.3333333333333333","1.0","0.3333333333333333","3","Class","Mutant17"
"48","1","29.0","0.0","71.0","0.0","100.0","0.0","71.0","29.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.16666666666666666","0.5","0.14285714285714285","3","Package","Mutant17"
"48","0","29.0","0.0","71.0","0.0","100.0","0.0","71.0","29.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.3333333333333333","1.0","0.3333333333333333","3","NamedElement","Mutant17"
"48","0","13.0","16.0","0.0","71.0","13.0","87.0","71.0","29.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.3333333333333333","1.0","0.3333333333333333","3","Property","Mutant17"
"48","0","4.0","25.0","0.0","71.0","4.0","96.0","71.0","29.0","0.08","0.5689655172413793","0.13793103448275862","0.3713906763541037","0.3333333333333333","0.8","0.2857142857142857","3","StrongReferences","Mutant17"
"49","0","3.0","26.0","0.0","71.0","3.0","97.0","71.0","29.0","0.07692307692307693","0.5517241379310345","0.10344827586206896","0.3216337604513384","0.25","0.7","0.21875","8","WeakReferences","Mutant17"
"49","0","6.0","23.0","0.0","71.0","6.0","94.0","71.0","29.0","0.08695652173913043","0.603448275862069","0.20689655172413793","0.454858826147342","0.32142857142857145","0.75","0.28125","8","References","Mutant17"
"49","0","13.0","16.0","0.0","71.0","13.0","87.0","71.0","29.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.35714285714285715","0.7142857142857143","0.3125","8","Attributes","Mutant17"
"49","1","29.0","0.0","0.0","71.0","29.0","71.0","71.0","29.0","1.0","1.0","1.0","1.0","0.2857142857142857","1.0","0.2857142857142857","8","Class","Mutant17"
"49","1","29.0","0.0","71.0","0.0","100.0","0.0","71.0","29.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.14285714285714285","0.5","0.125","8","Package","Mutant17"
"49","0","29.0","0.0","71.0","0.0","100.0","0.0","71.0","29.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.2857142857142857","1.0","0.2857142857142857","8","NamedElement","Mutant17"
"49","0","13.0","16.0","0.0","71.0","13.0","87.0","71.0","29.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.2857142857142857","1.0","0.2857142857142857","8","Property","Mutant17"
"49","0","4.0","25.0","0.0","71.0","4.0","96.0","71.0","29.0","0.08","0.5689655172413793","0.13793103448275862","0.3713906763541037","0.25","0.7","0.21875","8","StrongReferences","Mutant17"
"50","0","3.0","26.0","0.0","71.0","3.0","97.0","71.0","29.0","0.07692307692307693","0.5517241379310345","0.10344827586206896","0.3216337604513384","0.38461538461538464","1.0","0.38461538461538464","9","WeakReferences","Mutant17"
"50","0","6.0","23.0","0.0","71.0","6.0","94.0","71.0","29.0","0.08695652173913043","0.603448275862069","0.20689655172413793","0.454858826147342","0.38461538461538464","0.8333333333333334","0.3333333333333333","9","References","Mutant17"
"50","0","13.0","16.0","0.0","71.0","13.0","87.0","71.0","29.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.34615384615384615","0.6428571428571429","0.28125","9","Attributes","Mutant17"
"50","1","29.0","0.0","0.0","71.0","29.0","71.0","71.0","29.0","1.0","1.0","1.0","1.0","0.23076923076923078","0.75","0.21428571428571427","9","Class","Mutant17"
"50","1","29.0","0.0","71.0","0.0","100.0","0.0","71.0","29.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.15384615384615385","0.5","0.13333333333333333","9","Package","Mutant17"
"50","0","29.0","0.0","71.0","0.0","100.0","0.0","71.0","29.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.3076923076923077","1.0","0.3076923076923077","9","NamedElement","Mutant17"
"50","0","13.0","16.0","0.0","71.0","13.0","87.0","71.0","29.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.3076923076923077","1.0","0.3076923076923077","9","Property","Mutant17"
"50","0","4.0","25.0","0.0","71.0","4.0","96.0","71.0","29.0","0.08","0.5689655172413793","0.13793103448275862","0.3713906763541037","0.38461538461538464","1.0","0.35714285714285715","9","StrongReferences","Mutant17"
"51","0","3.0","26.0","0.0","71.0","3.0","97.0","71.0","29.0","0.07692307692307693","0.5517241379310345","0.10344827586206896","0.3216337604513384","0.38461538461538464","1.0","0.35714285714285715","10","WeakReferences","Mutant18"
"51","0","6.0","23.0","0.0","71.0","6.0","94.0","71.0","29.0","0.08695652173913043","0.603448275862069","0.20689655172413793","0.454858826147342","0.38461538461538464","0.8333333333333334","0.3333333333333333","10","References","Mutant18"
"51","0","13.0","16.0","0.0","71.0","13.0","87.0","71.0","29.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.34615384615384615","0.6428571428571429","0.28125","10","Attributes","Mutant18"
"51","1","29.0","0.0","0.0","71.0","29.0","71.0","71.0","29.0","1.0","1.0","1.0","1.0","0.38461538461538464","0.7142857142857143","0.3125","10","Class","Mutant18"
"51","0","29.0","0.0","71.0","0.0","100.0","0.0","71.0","29.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.15384615384615385","0.3333333333333333","0.11764705882352941","10","Package","Mutant18"
"51","0","29.0","0.0","71.0","0.0","100.0","0.0","71.0","29.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.3076923076923077","1.0","0.3076923076923077","10","NamedElement","Mutant18"
"51","1","13.0","16.0","0.0","71.0","13.0","87.0","71.0","29.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.38461538461538464","1.0","0.35714285714285715","10","Property","Mutant18"
"51","0","4.0","25.0","0.0","71.0","4.0","96.0","71.0","29.0","0.08","0.5689655172413793","0.13793103448275862","0.3713906763541037","0.38461538461538464","1.0","0.38461538461538464","10","StrongReferences","Mutant18"
"52","0","3.0","26.0","0.0","71.0","3.0","97.0","71.0","29.0","0.07692307692307693","0.5517241379310345","0.10344827586206896","0.3216337604513384","0.25","0.7","0.21875","11","WeakReferences","Mutant18"
