"OCL1","SrcPackage.allInstances()->forAll(p | TrgERModel.allInstances()->exists(e | p.name = e.name))"
"Buggy Rule","Rule","Mountford","Original Ranking","Inheritance Ranking","CC","CC Static Ranking","RC","RC Static Ranking","RCR","RCR Static Ranking","Kulcynski2","Original Ranking","Inheritance Ranking","CC","CC Static Ranking","RC","RC Static Ranking","RCR","RCR Static Ranking","Zoltar","Original Ranking","Inheritance Ranking","CC","CC Static Ranking","RC","RC Static Ranking","RCR","RCR Static Ranking","Ochiai","Original Ranking","Inheritance Ranking","CC","CC Static Ranking","RC","RC Static Ranking","RCR","RCR Static Ranking"
"0","Attributes","0.2222222222222222","3","3","0.5714285714285714","3","0.3076923076923077","4","0.23529411764705882","4","0.6538461538461539","3","3","0.5714285714285714","3","0.3076923076923077","4","0.23529411764705882","4","0.3076923076923077","4","4","0.5714285714285714","4","0.3076923076923077","5","0.23529411764705882","5","0.5547001962252291","3","3","0.5714285714285714","3","0.3076923076923077","4","0.23529411764705882","4"
"0","Class","0.08","6","6","0.7142857142857143","6","0.5","6","0.4166666666666667","6","0.5689655172413793","5","5","0.7142857142857143","5","0.5","5","0.4166666666666667","5","0.13793103448275862","6","6","0.7142857142857143","6","0.5","6","0.4166666666666667","6","0.3713906763541037","5","5","0.7142857142857143","5","0.5","5","0.4166666666666667","5"
"0","Package","0.020833333333333332","7","7","0.42857142857142855","7","0.3","8","0.21428571428571427","8","0.52","6","6","0.42857142857142855","6","0.3","7","0.21428571428571427","7","0.04","7","7","0.42857142857142855","7","0.3","8","0.21428571428571427","8","0.2","7","7","0.42857142857142855","7","0.3","8","0.21428571428571427","8"
"1","NamedElement","0.020833333333333332","7","7","0.2857142857142857","8","1.0","7","0.2857142857142857","7","0.52","6","6","0.2857142857142857","7","1.0","6","0.2857142857142857","6","0.04","7","7","0.2857142857142857","8","1.0","7","0.2857142857142857","7","0.2","7","7","0.2857142857142857","8","1.0","7","0.2857142857142857","7"
"0","Property","0.2222222222222222","3","3","0.5714285714285714","3","0.5","3","0.3333333333333333","3","0.6538461538461539","3","3","0.5714285714285714","3","0.5","3","0.3333333333333333","3","0.3076923076923077","4","4","0.5714285714285714","4","0.5","4","0.3333333333333333","4","0.5547001962252291","3","3","0.5714285714285714","3","0.5","3","0.3333333333333333","3"
"0","StrongReferences","1.0","1","1","0.7142857142857143","1","0.3333333333333333","2","0.2777777777777778","2","1.0","1","1","0.7142857142857143","1","0.3333333333333333","1","0.2777777777777778","1","1.0","2","2","0.7142857142857143","2","0.3333333333333333","2","0.2777777777777778","2","1.0","1","1","0.7142857142857143","1","0.3333333333333333","1","0.2777777777777778","1"
" ","EXAM-BC"," ","0.875","0.875"," ","1.0"," ","0.875"," ","0.875"," ","0.75","0.75"," ","0.875"," ","0.75"," ","0.75"," ","0.875","0.875"," ","1.0"," ","0.875"," ","0.875"," ","0.875","0.875"," ","1.0"," ","0.875"," ","0.875"
" ","EXAM-WC"," ","1.0","1.0"," ","1.0"," ","0.875"," ","0.875"," ","0.875","0.875"," ","0.875"," ","0.75"," ","0.75"," ","1.0","1.0"," ","1.0"," ","0.875"," ","0.875"," ","1.0","1.0"," ","1.0"," ","0.875"," ","0.875"
" ","EXAM-AVG"," ","0.9375","0.9375"," ","1.0"," ","0.875"," ","0.875"," ","0.8125","0.8125"," ","0.875"," ","0.75"," ","0.75"," ","0.9375","0.9375"," ","1.0"," ","0.875"," ","0.875"," ","0.9375","0.9375"," ","1.0"," ","0.875"," ","0.875"
"OCL2","SrcPackage.allInstances()->forAll(p | TrgERModel.allInstances()->exists(e | p.name = e.name and p.ownedElements->forAll(class | e.entities->exists(entity | entity.name = class.name))))"
